시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
9,성남시분당구,판교원로 82번길,"경기도 성남시 분당구 판교원로81번길 15 (운중동, 산운마을대광로제비앙아파트)",경기도 성남시 분당구 운중동 949번지 산운마을대광로제비앙아파트,-,4,,N,37.390693,127.075752,5,8,17,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교원로 82번길,,경기도 성남시 분당구 운중동 919,-,4,,N,37.387754,127.075002,4,6,14,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교원로 82번길,"경기도 성남시 분당구 판교원로82번길 30 (운중동, 산운마을13단지아파트)",경기도 성남시 분당구 운중동 918번지 산운마을13단지아파트,-,4,,N,37.387182,127.074744,4,6,14,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교원로 82번길,"경기도 성남시 분당구 판교원로82번길 60 (운중동, 경남아너스빌아파트)",경기도 성남시 분당구 운중동 916번지 경남아너스빌아파트,-,4,,N,37.384154,127.074341,4,6,14,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,운중로 243번길,경기도 성남시 분당구 운중로225번길 37,경기도 성남시 분당구 판교동 553번지,-,4,,N,37.391371,127.0908501,2,4,8,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시분당구,운중로 45번길,경기도 성남시 분당구 산운로48번길 1,경기도 성남시 분당구 운중동 892번지,-,4,,N,37.392071,127.068108,2,4,8,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시분당구,동판교로,"경기도 성남시 분당구 동판교로 275 (삼평동, 봇들마을1단지)",경기도 성남시 분당구 삼평동 705번지 봇들마을1단지,-,4,,N,37.4067101,127.1154101,6,8,20,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,동판교로,경기도 성남시 분당구 동판교로 268,경기도 성남시 분당구 삼평동 711번지,-,4,,N,37.405795,127.115445,6,8,20,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,동판교로,경기도 성남시 분당구 동판교로 258,경기도 성남시 분당구 삼평동 710번지,-,4,,N,37.405221,127.115481,5,8,17,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,동판교로,경기도 성남시 분당구 판교로 376,경기도 성남시 분당구 삼평동 719번지,-,4,,N,37.404298,127.116147,8,8,26,Y,,,,,Y,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,동판교로,경기도 성남시 분당구 동판교로 223,경기도 성남시 분당구 삼평동 723번지,-,4,,N,37.402643,127.116787,7,8,24,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,동판교로,경기도 성남시 분당구 대왕판교로644번길 77,경기도 성남시 분당구 삼평동 727번지,-,4,,N,37.399868,127.116768,6,8,20,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,동판교로,경기도 성남시 분당구 동판교로 177,경기도 성남시 분당구 삼평동 737번지,-,4,,N,37.398367,127.116755,5,8,17,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,동판교로,경기도 성남시 분당구 동판교로 154,경기도 성남시 분당구 삼평동 743번지,-,4,,N,37.396238,127.116755,5,8,17,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,동판교로,경기도 성남시 분당구 동판교로 124,경기도 성남시 분당구 백현동 544번지,-,4,,N,37.3934301,127.116744,6,8,20,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,동판교로,"경기도 성남시 분당구 동판교로 92 (백현동, 백현마을3단지)",경기도 성남시 분당구 백현동 546번지 백현마을3단지,-,4,,N,37.390641,127.116805,7,8,23,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,야탑로,"경기도 성남시 분당구 야탑로 125 (야탑동, 아이파크)",경기도 성남시 분당구 야탑동 391번지 아이파크,-,1,,N,37.409559,127.1325401,5,8,17,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,야탑로,"경기도 성남시 분당구 매화로 12 (야탑동, 탑마을주공8단지아파트)",경기도 성남시 분당구 야탑동 518번지 탑마을주공8단지아파트,-,1,,N,37.409703,127.135796,4,6,14,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,야탑로,,경기도 성남시 분당구 야탑동 197-12,-,1,,N,37.409422,127.138082,5,8,17,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,야탑로,경기도 성남시 분당구 야탑로205번길 4,경기도 성남시 분당구 야탑동 264-3번지,-,1,,N,37.408489,127.141686,4,6,14,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,야탑로,경기도 성남시 분당구 야탑로 245,경기도 성남시 분당구 야탑동 175-1번지,-,2,,N,37.407109,127.145688,4,6,14,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,야탑로,경기도 성남시 분당구 야탑로 337,경기도 성남시 분당구 야탑동 134-1번지,-,1,,N,37.406876,127.154632,4,6,14,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,미금로,"경기도 성남시 분당구 미금로 216 (금곡동, 청솔마을주공9단지아파트)",경기도 성남시 분당구 금곡동 133번지 청솔마을주공9단지아파트,-,99,,N,37.352755,127.112231,7,8,23,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,미금로,"경기도 성남시 분당구 미금로 216 (금곡동, 청솔마을주공9단지아파트)",경기도 성남시 분당구 금곡동 133번지 청솔마을주공9단지아파트,-,99,,N,37.351937,127.113747,6,8,20,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,미금로,"경기도 성남시 분당구 미금로 177 (구미동, 까치마을신원아파트)",경기도 성남시 분당구 구미동 66번지 까치마을신원아파트,-,1,,N,37.349656,127.115974,6,8,20,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,미금로,경기도 성남시 분당구 미금일로 21,경기도 성남시 분당구 구미동 110번지 하얀마을,-,1,,N,37.346379,127.116166,6,8,20,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,미금로,경기도 성남시 분당구 미금로 121,경기도 성남시 분당구 구미동 115번지,-,1,,N,37.344633,127.116161,7,8,23,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,미금로,,경기도 성남시 분당구 구미동 198-1,-,99,,N,37.342105,127.115993,6,8,20,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,미금로,경기도 성남시 분당구 구미로 60,경기도 성남시 분당구 구미동 203-1번지,-,1,,N,37.338003,127.116036,6,8,20,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,미금로,경기도 성남시 분당구 미금로 36,경기도 성남시 분당구 구미동 205-5번지,-,1,,N,37.336647,127.116747,7,8,23,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,미금로,"경기도 성남시 분당구 미금로 23 (구미동, 무지개마을대림아파트)",경기도 성남시 분당구 구미동 211번지 무지개마을대림아파트,-,1,,N,37.335712,127.1176301,6,8,20,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,미금일로70번길,"경기도 성남시 분당구 미금일로 58 (구미동, 까치마을롯데, 선경아파트)","경기도 성남시 분당구 구미동 63번지 까치마을롯데,선경아파트",-,1,,N,37.347594,127.112074,2,4,8,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,구미로,경기도 성남시 분당구 구미로 8,경기도 성남시 분당구 구미동 188번지,-,1,,N,37.338002,127.110216,7,8,23,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,구미로,,경기도 성남시 분당구 구미동 193-3,-,1,,N,37.337991,127.111792,8,8,26,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,구미로,"경기도 성남시 분당구 구미로 50 (구미동, 무지개마을LG아파트)",경기도 성남시 분당구 구미동 202번지 무지개마을LG아파트,-,1,,N,37.338005,127.113141,8,8,26,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교역로,경기도 성남시 분당구 판교로 310,경기도 성남시 분당구 삼평동 686번지,-,4,,N,37.402375,127.109682,8,8,26,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,정자일로,경기도 성남시 분당구 정자일로 45,경기도 성남시 분당구 금곡동 196번지,-,1,,N,37.353514,127.105923,7,8,23,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,미금일로,"경기도 성남시 분당구 미금일로 58 (구미동, 까치마을롯데, 선경아파트)","경기도 성남시 분당구 구미동 63번지 까치마을롯데,선경아파트",-,1,,N,37.345887,127.112101,4,6,14,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,야탑로,경기도 성남시 분당구 야탑로 64,경기도 성남시 분당구 야탑동 502번지,-,1,,N,37.409502,127.1249001,6,8,20,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,마지로,경기도 성남시 중원구 둔촌대로 134,경기도 성남시 중원구 하대원동 104번지,-,1,,N,37.4281801,127.133713,3,3,9,N,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,광명로264번길,경기도 성남시 중원구 광명로264번길 9,경기도 성남시 중원구 중앙동 709번지,-,1,,N,37.442475,127.156547,2,3,6,N,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,시청앞길,경기도 성남시 중원구 성남대로997번길 27-2,경기도 성남시 중원구 여수동 219번지,-,1,,N,37.418777,127.125688,5,3,15,Y,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,은이로,경기도 성남시 중원구 은이로 11,경기도 성남시 중원구 은행동 2474번지,-,1,,N,37.4572601,127.165571,4,3,12,N,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,은이로,"경기도 성남시 중원구 은행로 22-1 (은행동, 선경빌라)",경기도 성남시 중원구 은행동 1815번지 선경빌라,-,1,,N,37.4545601,127.163909,2,3,6,Y,,,,,Y,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,성남대로,,경기도 성남시 분당구 야탑동 359-3,-,1,,N,37.413726,127.128652,10,8,32,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,정자일로,,경기도 성남시 분당구 금곡동 183,-,1,,N,37.355013,127.106082,4,6,14,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,성남대로,,경기도 성남시 분당구 이매동 127-3,-,1,,N,37.399205,127.1285901,10,8,32,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,성남대로,,경기도 성남시 분당구 수내동 66,-,1,,N,37.379884,127.118748,10,8,32,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,성남대로,,경기도 성남시 분당구 정자동 95-1,-,1,,N,37.372128,127.108319,10,8,32,Y,,,,,Y,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,성남대로,경기도 성남시 분당구 성남대로 295,경기도 성남시 분당구 정자동 168-1번지,-,1,,N,37.363349,127.107986,10,8,32,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,시청앞길,경기도 성남시 중원구 성남대로997번길 51,경기도 성남시 중원구 여수동 249번지,-,1,,N,37.4175501,127.124575,4,3,12,Y,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,황송길,경기도 성남시 중원구 황송로 35,경기도 성남시 중원구 금광동 2422번지,-,1,,N,37.447853,127.172991,4,3,12,Y,,,,,Y,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교역로,경기도 성남시 분당구 판교역로 220,경기도 성남시 분당구 삼평동 673번지,-,4,,N,37.399849,127.109652,9,8,29,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교역로,경기도 성남시 분당구 판교역로 188,경기도 성남시 분당구 삼평동 642번지,-,4,,N,37.397728,127.109652,7,8,23,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교역로,경기도 성남시 분당구 판교역로 178,경기도 성남시 분당구 삼평동 646번지,-,4,,N,37.396231,127.109662,9,8,29,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교역로,,경기도 성남시 분당구 백현동 산4-23,-,4,,N,37.393791,127.109692,9,8,29,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교역로,경기도 성남시 분당구 판교역로 99,경기도 성남시 분당구 백현동 528번지,-,4,,N,37.389713,127.108907,6,8,20,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교역로,"경기도 성남시 분당구 판교역로 72 (백현동, 백현마을8단지아파트)",경기도 성남시 분당구 백현동 558번지 백현마을8단지아파트,-,4,,N,37.387264,127.108406,5,8,17,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교역로,경기도 성남시 분당구 판교역로 61,경기도 성남시 분당구 백현동 527번지,-,4,,N,37.386907,127.108422,4,6,14,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교역로,"경기도 성남시 분당구 판교역로 49 (백현동, 백현마을 아파트)",경기도 성남시 분당구 백현동 525번지 백현마을아파트,-,4,,N,37.385215,127.108422,5,8,17,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교역로,경기도 성남시 분당구 판교역로 230,경기도 성남시 분당구 삼평동 679번지,-,4,,N,37.400933,127.109692,8,8,26,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시분당구,판교로319번길,경기도 성남시 분당구 판교로319번길 6,경기도 성남시 분당구 삼평동 701번지,-,4,,N,37.403942,127.109649,4,6,14,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,금상로,경기도 성남시 중원구 금상로118번길 16-1,경기도 성남시 중원구 상대원동 656번지,-,1,,N,37.441653,127.163982,2,3,6,Y,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,희망로,"경기도 성남시 중원구 희망로 412 (금광동, 단남아파트)",경기도 성남시 중원구 금광동 92번지 단남아파트,-,1,,N,37.442067,127.1596401,5,3,15,Y,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,희망로,경기도 성남시 중원구 희망로 331,경기도 성남시 중원구 상대원동 4756번지,-,1,,N,37.435361,127.158105,4,3,12,Y,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,시민로,,경기도 성남시 중원구 성남동 2835,-,1,,N,37.435603,127.147252,6,3,18,Y,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,시민로,경기도 성남시 중원구 시민로28번길 9,경기도 성남시 중원구 하대원동 176번지 현대그린,-,1,,N,37.432384,127.150695,4,3,12,Y,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,자혜로,경기도 성남시 중원구 금빛로 101,경기도 성남시 중원구 금광동 2876번지,-,2,,N,37.450832,127.165834,3,3,9,Y,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 중원구,사기막골길,경기도 성남시 중원구 사기막골로 122,경기도 성남시 중원구 상대원동 206-4번지,-,1,,N,37.439764,127.176076,6,3,18,Y,,,,,N,,Y,,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,새마을로,경기도 성남시 분당구 새마을로 81,경기도 성남시 분당구 서현동 102번지,-,1,,N,37.383067,127.139639,4,6,14,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,새마을로,경기도 성남시 분당구 새마을로 111,경기도 성남시 분당구 서현동 31번지,-,1,,N,37.383332,127.143381,6,8,20,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,새마을로,경기도 성남시 분당구 새마을로 181,경기도 성남시 분당구 율동 115-1번지,-,1,,N,37.3836401,127.150432,4,6,14,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,백현로,경기도 성남시 분당구 분당수서로 501,경기도 성남시 분당구 정자동 4-6번지,-,3,,N,37.378305,127.109226,10,8,32,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,백현로,경기도 성남시 분당구 백현로 100,경기도 성남시 분당구 정자동 27번지,-,1,,N,37.377048,127.110346,8,8,26,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,백현로,경기도 성남시 분당구 성남대로 449,경기도 성남시 분당구 정자동 28-1번지 로얄팰리스,-,3,,N,37.376307,127.111182,8,8,26,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,장미로48번길,경기도 성남시 분당구 야탑로65번길 11,경기도 성남시 분당구 야탑동 350번지,-,1,,N,37.4112701,127.1259301,6,8,20,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,황새울로311번길,경기도 성남시 분당구 황새울로311번길 36,경기도 성남시 분당구 서현동 261-1번지,-,1,,N,37.386536,127.120825,4,6,14,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,중앙공원로,"경기도 성남시 분당구 중앙공원로 54 (서현동, 시범단지우성아파트)",경기도 성남시 분당구 서현동 96번지 시범단지우성아파트,-,1,,N,37.381727,127.130799,6,8,20,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,중앙공원로,"경기도 성남시 분당구 중앙공원로 17 (서현동, 시범단지한양아파트)",경기도 성남시 분당구 서현동 91번지 시범단지한양아파트,-,1,,N,37.379592,127.127508,6,8,20,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,장안로,경기도 성남시 분당구 장안로 39,경기도 성남시 분당구 분당동 90-1번지,-,1,,N,37.370364,127.1437001,4,6,14,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,장안로,"경기도 성남시 분당구 장안로 15 (분당동, 건영아파트)",경기도 성남시 분당구 분당동 71번지 건영아파트,-,1,,N,37.369396,127.142332,4,6,14,Y,,,,,N,Y,Y,N,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,정자로,,경기도 성남시 분당구 정자동 189-5,-,1,,N,37.363371,127.112361,6,8,20,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
9,성남시 분당구,정자로,경기도 성남시 분당구 정자로 112,경기도 성남시 분당구 정자동 192번지 정든마을신화5단지아파트,-,1,,N,37.363383,127.117807,6,8,20,Y,,,,,N,Y,Y,Y,성남시청,031-729-3672,2020-06-30
